id,objectName,modelType,path,image,bboxStatus,dimensionsSource,dimensionsVisual,bboxMinVisual,bboxMaxVisual,bboxLinkedFromId,bboxLinkedFromObject,bboxLinkMethod,donorPath,donorImage,donorModelType,donorDimensionsVisual
dzobj_ec0ypyv3aj,Breeches_Beetcheck,Config,dz/characters/pants,images/characters/pants/breeches_beetcheck/breeches_beetcheck.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.7064822614192963,0.6048860549926758,0.6768137514591217]","[-0.2928619980812073,-0.4366445541381836,-0.24288365244865417]","[0.413620263338089,0.1682415008544922,0.43393009901046753]",dzobj_3qnxbzl1r7,breechesf_g.p3d,exact_image,dz/characters/pants,images/characters/pants/breeches_beetcheck/breeches_beetcheck.jpg,Raw P3D,"[0.7064822614192963,0.6048860549926758,0.6768137514591217]"
dzobj_waxd3m534c,Broom,Config,dz/gear/tools,images/gear/tools/broom.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.6535631492733955,1.5297002494335175,0.4172937721014023]","[-0.5414444208145142,-0.1910700500011444,-0.20839396119117737]","[0.11211872845888138,1.338630199432373,0.20889981091022491]",dzobj_ygahjogtoo,broom.p3d,object_token_path_family,dz/gear/tools,images/gear/tools/broom.p3d.jpg,Raw P3D,"[0.6535631492733955,1.5297002494335175,0.4172937721014023]"
dzobj_yhgax6vanq,Broom_Birch,Config,dz/gear/tools,images/gear/tools/broom_birch.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.7592800706624985,1.6409043967723846,0.49940937757492065]","[-0.6179400682449341,-0.1910700500011444,-0.2044881284236908]","[0.1413400024175644,1.4498343467712402,0.29492124915122986]",dzobj_rgboqee3r2,broom_birch.p3d,object_token_path_family,dz/gear/tools,images/gear/tools/broom_birch.p3d.jpg,Raw P3D,"[0.7592800706624985,1.6409043967723846,0.49940937757492065]"
dzobj_a8znilvusz,BudenovkaHat_Gray,Config,dz/characters/headgear,images/characters/headgear/budenovkahat_gray/budenovkahat_gray.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.45130501687526703,0.7113235574215651,0.3994670957326889]","[-0.20981267094612122,-0.007011709734797478,-0.2519676089286804]","[0.2414923459291458,0.7043118476867676,0.14749948680400848]",dzobj_3pifpdox0d,budenovka_g.p3d,exact_image,dz/characters/headgear,images/characters/headgear/budenovkahat_gray/budenovkahat_gray.jpg,Raw P3D,"[0.45130501687526703,0.7113235574215651,0.3994670957326889]"
dzobj_q7rwrwmjkl,BUISOptic,Config,dz/weapons/attachments/optics,images/weapons/attachments/optics/buisoptic.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.06104796472936869,0.257999986410141,0.1357434242963791]","[-0.011335068382322788,0,-0.10273784399032593]","[0.0497128963470459,0.257999986410141,0.03300558030605316]",dzobj_qukkiwghin,optic_buis.p3d,exact_image,dz/weapons/attachments/optics,images/weapons/attachments/optics/buisoptic.jpg,Raw P3D,"[0.06104796472936869,0.257999986410141,0.1357434242963791]"
dzobj_m3pgjnm5jo,BurlapSackCover,Config,dz/characters/headgear,images/characters/headgear/burlapsackcover/burlapsackcover.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.3027137815952301,0.372122086584568,0.7249092608690262]","[-0.1489342898130417,-0.06385204941034317,-0.5730996131896973]","[0.15377949178218842,0.30827003717422485,0.15180964767932892]",dzobj_z90piqm3x6,head_sack_g.p3d,exact_image,dz/characters/headgear,images/characters/headgear/burlapsackcover/burlapsackcover.jpg,Raw P3D,"[0.3027137815952301,0.372122086584568,0.7249092608690262]"
dzobj_bagvdjqxml,ButaneCanister,Config,dz/gear/consumables,images/gear/consumables/butanecanister.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.1696898192167282,0.30889610946178436,0.18804919719696045]","[-0.0848449096083641,-0.15444804728031158,-0.09402459859848022]","[0.0848449096083641,0.15444806218147278,0.09402459859848022]",dzobj_fgel333iuq,butanecanister.p3d,object_token_path_family,dz/gear/consumables,images/gear/consumables/butanecanister.p3d.jpg,Raw P3D,"[0.1696898192167282,0.30889610946178436,0.18804919719696045]"
dzobj_2l9o1xku1s,c_Broadleaf_Sprouts,Config,dz/plants/clutter,images/plants/clutter/c_broadleaf_sprouts.p3d.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.8743016719818115,0.6728008687496185,0.9549863338470459]","[-0.43715083599090576,-0.33640044927597046,-0.47749316692352295]","[0.43715083599090576,0.33640041947364807,0.47749316692352295]",dzobj_1ajzjjwekr,c_broadleaf_sprouts.p3d,exact_image,dz/plants/clutter,images/plants/clutter/c_broadleaf_sprouts.p3d.jpg,Raw P3D,"[0.8743016719818115,0.6728008687496185,0.9549863338470459]"
dzobj_ab5i5fnd03,c_Broadleaf_Sprouts_Tall,Config,dz/plants/clutter,images/plants/clutter/c_broadleaf_sprouts_tall.p3d.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.1061925888061523,0.600615531206131,1.0426815748214722]","[-0.5530962944030762,-0.3003077507019043,-0.5213407874107361]","[0.5530962944030762,0.3003077805042267,0.5213407874107361]",dzobj_l9o9h54zo3,c_broadleaf_sprouts_tall.p3d,exact_image,dz/plants/clutter,images/plants/clutter/c_broadleaf_sprouts_tall.p3d.jpg,Raw P3D,"[1.1061925888061523,0.600615531206131,1.0426815748214722]"
dzobj_wfcu5ikl59,CableReel,Config,dz/gear/camping,images/gear/camping/cablereel.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.8088869452476501,0.6235120296478271,0.41293925046920776]","[-0.5489304661750793,-0.21909600496292114,-0.21360108256340027]","[0.2599564790725708,0.404416024684906,0.1993381679058075]",dzobj_sswggmzdhx,cable_reel.p3d,object_token_path_family,dz/gear/camping,images/gear/camping/cable_reel.p3d.jpg,Raw P3D,"[0.8088869452476501,0.6235120296478271,0.41293925046920776]"
dzobj_wzgl7nx42p,Camonet,Config,dz/gear/camping,images/gear/camping/camonetshelter.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[14.954830646514893,5.4101682305336,16.895231246948242]","[-7.329370498657227,-0.32187801599502563,-8.546160697937012]","[7.625460147857666,5.088290214538574,8.34907054901123]",dzobj_9zp4jki8ve,camo_net_shelter.p3d,image_token_path_family,dz/gear/camping,images/gear/camping/camo_net_shelter.p3d.jpg,Raw P3D,"[14.954830646514893,5.4101682305336,16.895231246948242]"
dzobj_15zw0rr3a9,CamoNetShelter,Config,dz/gear/camping,images/gear/camping/camonetshelter.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[14.954830646514893,5.4101682305336,16.895231246948242]","[-7.329370498657227,-0.32187801599502563,-8.546160697937012]","[7.625460147857666,5.088290214538574,8.34907054901123]",dzobj_9zp4jki8ve,camo_net_shelter.p3d,object_token_path_family,dz/gear/camping,images/gear/camping/camo_net_shelter.p3d.jpg,Raw P3D,"[14.954830646514893,5.4101682305336,16.895231246948242]"
dzobj_n512jgtumb,Candle,Config,dz/gear/tools,images/gear/tools/candle.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.2516724765300751,0.2166212983429432,0.41834706813097]","[-0.22184383869171143,-0.0613451786339283,-0.03705180436372757]","[0.029828637838363647,0.1552761197090149,0.38129526376724243]",dzobj_8vd08q2fr3,candle.p3d,object_token_path_family,dz/gear/tools,images/gear/tools/candle.p3d.jpg,Raw P3D,"[0.2516724765300751,0.2166212983429432,0.41834706813097]"
dzobj_qpr79ysv48,CannabisSeeds,Config,dz/gear/cultivation,images/gear/cultivation/cannabisseeds.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.13716013729572296,0.31040241941809654,0.12812304496765137]","[-0.05490628629922867,-0.05910950526595116,-0.079398512840271]","[0.0822538509964943,0.2512929141521454,0.04872453212738037]",dzobj_x37k0yfsy6,cannabis_seeds.p3d,object_token_path_family,dz/gear/cultivation,images/gear/cultivation/cannabis_seeds.p3d.jpg,Raw P3D,"[0.13716013729572296,0.31040241941809654,0.12812304496765137]"
dzobj_gvuwacbgr9,CannabisSeedsPack,Config,dz/gear/cultivation,images/gear/cultivation/cannabisseedspack.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.1481785997748375,0.23518158495426178,0.31040241941809654]","[-0.0659247487783432,-0.13939853012561798,-0.2512929141521454]","[0.0822538509964943,0.0957830548286438,0.05910950526595116]",dzobj_hz0wef2bek,cannabis_seeds_pack.p3d,object_token_path_family,dz/gear/cultivation,images/gear/cultivation/cannabis_seeds_pack.p3d.jpg,Raw P3D,"[0.1481785997748375,0.23518158495426178,0.31040241941809654]"
dzobj_l3aic7ljv0,CanOpener,Config,dz/gear/tools,images/gear/tools/canopener.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.3634979650378227,0.651748538017273,0.3585398718714714]","[-0.2967619001865387,-0.2521047294139862,-0.06673606485128403]","[0.06673606485128403,0.39964380860328674,0.2918038070201874]",dzobj_lx23pgo33w,canopener.p3d,object_token_path_family,dz/gear/tools,images/gear/tools/canopener.p3d.jpg,Raw P3D,"[0.3634979650378227,0.651748538017273,0.3585398718714714]"
dzobj_5zq3nkghxf,Canteen,Config,dz/gear/drinks,images/gear/drinks/canteen.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.20745065808296204,0.2762947827577591,0.455619752407074]","[-0.10221710056066513,-0.1354828029870987,-0.38820552825927734]","[0.1052335575222969,0.1408119797706604,0.06741422414779663]",dzobj_qf2zid1goe,canteen.p3d,object_token_path_family,dz/gear/drinks,images/gear/drinks/canteen.p3d.jpg,Raw P3D,"[0.20745065808296204,0.2762947827577591,0.455619752407074]"
dzobj_8ak04c94ch,CanvasBag_Olive,Config,dz/characters/backpacks,images/characters/backpacks/canvas_bag_olive.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.9560306668281555,0.6496518552303314,1.181807056069374]","[-0.40402132272720337,-0.0061865150928497314,-0.18232585489749908]","[0.5520093441009521,0.6434653401374817,0.999481201171875]",dzobj_86j01s7nko,canvasbag_g.p3d,exact_image,dz/characters/backpacks,images/characters/backpacks/canvas_bag_olive.jpg,Raw P3D,"[0.9560306668281555,0.6496518552303314,1.181807056069374]"
dzobj_6ee3ekafc1,CanvasPants_Beige,Config,dz/characters/pants,images/characters/pants/canvaspants_beige/canvaspants_beige.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.7522435784339905,0.9331499487161636,0.7518245130777359]","[-0.3782346844673157,-0.7594493627548218,-0.248464897274971]","[0.3740088939666748,0.17370058596134186,0.5033596158027649]",dzobj_819hf7bh4f,canvaspants_long_g.p3d,exact_image,dz/characters/pants,images/characters/pants/canvaspants_beige/canvaspants_beige.jpg,Raw P3D,"[0.7522435784339905,0.9331499487161636,0.7518245130777359]"
dzobj_9pxs5ior05,CanvasPantsMidi_Beige,Config,dz/characters/pants,images/characters/pants/canvaspantsmidi_beige/canvaspantsmidi_beige.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.6333458721637726,0.7703051716089249,0.6304769217967987]","[-0.28750908374786377,-0.6249091625213623,-0.23943766951560974]","[0.3458367884159088,0.14539600908756256,0.39103925228118896]",dzobj_xtjm3r4pjm,canvaspants_midi_g.p3d,exact_image,dz/characters/pants,images/characters/pants/canvaspantsmidi_beige/canvaspantsmidi_beige.jpg,Raw P3D,"[0.6333458721637726,0.7703051716089249,0.6304769217967987]"
dzobj_c1ezz450n0,CargoPants_Beige,Config,dz/characters/pants,images/characters/pants/cargopants_beige/cargopants_beige.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.6333458721637726,1.5004629250615835,0.6304769217967987]","[-0.28750908374786377,-0.017086660489439964,-0.23943766951560974]","[0.3458367884159088,1.4833762645721436,0.39103925228118896]",dzobj_7pac6q0yqu,cargopants_g.p3d,exact_image,dz/characters/pants,images/characters/pants/cargopants_beige/cargopants_beige.jpg,Raw P3D,"[0.6333458721637726,1.5004629250615835,0.6304769217967987]"
dzobj_2umikfhgd8,CarTent,Config,dz/gear/camping,images/gear/camping/cartent.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[5.660229921340942,3.3911100178956985,10.679949045181274]","[-2.8764400482177734,-0.17204101383686066,-3.7278172969818115]","[2.783789873123169,3.219069004058838,6.952131748199463]",dzobj_jw10l2m5e9,cartent.p3d,object_token_path_family,dz/gear/camping,images/gear/camping/cartent.p3d.jpg,Raw P3D,"[5.660229921340942,3.3911100178956985,10.679949045181274]"
dzobj_ze7x4whrkr,CarTentPlacing,Config,dz/gear/camping,images/gear/camping/cartentplacing.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[10.625165462493896,4.067627536132932,7.974999904632568]","[-3.00600004196167,-0.025000201538205147,-4.007999897003174]","[7.619165420532227,4.042627334594727,3.9670000076293945]",dzobj_bk9rln1wu2,cartentplacing.p3d,object_token_path_family,dz/gear/camping,images/gear/camping/cartentplacing.p3d.jpg,Raw P3D,"[10.625165462493896,4.067627536132932,7.974999904632568]"
dzobj_wte9pomfvw,Cassette,Config,dz/gear/tools,images/gear/tools/cassette.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.11693331599235535,0.07876977697014809,0.24541336111724377]","[-0.057349495589733124,-0.03924651816487312,-0.23475322127342224]","[0.05958382040262222,0.03952325880527496,0.010660139843821526]",dzobj_yvwy8bc1i4,cassette.p3d,object_token_path_family,dz/gear/tools,images/gear/tools/cassette.p3d.jpg,Raw P3D,"[0.11693331599235535,0.07876977697014809,0.24541336111724377]"
dzobj_7xlho8plku,Cauldron,Config,dz/gear/cooking,images/gear/cooking/cauldron.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.424290269613266,0.2677883952856064,0.4203513115644455]","[-0.27591586112976074,-0.002482399344444275,-0.14096908271312714]","[0.14837440848350525,0.2653059959411621,0.27938222885131836]",dzobj_hvn5trzv5f,cauldron.p3d,object_token_path_family,dz/gear/cooking,images/gear/cooking/cauldron.p3d.jpg,Raw P3D,"[0.424290269613266,0.2677883952856064,0.4203513115644455]"
dzobj_96fi6kh39z,Chainmail,Config,dz/characters/tops,images/characters/tops/chainmail/chainmail.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.6366143524646759,0.30770255951210856,0.6110939979553223]","[-0.25103703141212463,-0.001370567362755537,-0.29441532492637634]","[0.38557732105255127,0.306331992149353,0.3166786730289459]",dzobj_i0uajt691a,chainmail_g.p3d,exact_image,dz/characters/tops,images/characters/tops/chainmail/chainmail.jpg,Raw P3D,"[0.6366143524646759,0.30770255951210856,0.6110939979553223]"
dzobj_udihyxcfhx,Chainmail_Coif,Config,dz/characters/headgear,images/characters/headgear/chainmail_coif/chainmail_coif.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.4499526619911194,0.27633274253457785,0.45473453402519226]","[-0.2236998975276947,-0.26526907086372375,-0.22773578763008118]","[0.22625276446342468,0.011063671670854092,0.22699874639511108]",dzobj_qleqo7isri,chainmail_coif_g.p3d,exact_image,dz/characters/headgear,images/characters/headgear/chainmail_coif/chainmail_coif.jpg,Raw P3D,"[0.4499526619911194,0.27633274253457785,0.45473453402519226]"
dzobj_h4dskmeuut,Chainmail_Leggings,Config,dz/characters/pants,images/characters/pants/chainmail_leggings/chainmail_leggings.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.7273597121238708,1.70464226603508,0.8253988027572632]","[-0.3043106198310852,-1.509745717048645,-0.42401495575904846]","[0.42304909229278564,0.19489654898643494,0.4013838469982147]",dzobj_869w1r0al2,chainmail_leggings_g.p3d,exact_image,dz/characters/pants,images/characters/pants/chainmail_leggings/chainmail_leggings.jpg,Raw P3D,"[0.7273597121238708,1.70464226603508,0.8253988027572632]"
dzobj_ydbj4crz5v,Chainsaw,Config,dz/weapons/melee/powered,images/weapons/melee/powered/chainsaw.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.024122416973114,0.39695537090301514,1.3530804961919785]","[-0.6019218564033508,-0.2570410370826721,-1.193789005279541]","[0.4222005605697632,0.13991433382034302,0.15929149091243744]",dzobj_00l9hauav1,chainsaw.p3d,object_token_path_family,dz/weapons/melee/powered,images/weapons/melee/powered/chainsaw.p3d.jpg,Raw P3D,"[1.024122416973114,0.39695537090301514,1.3530804961919785]"
dzobj_fanknjeecf,CharcoalTablets,Config,dz/gear/medical,images/gear/medical/charcoaltablets.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.11722392216324806,0.1504262425005436,0.08785574694775278]","[-0.09058062732219696,-0.03306480124592781,-0.08781938999891281]","[0.0266432948410511,0.11736144125461578,0.00003635694883996621]",dzobj_84aje8fsrj,charcoal_tablets.p3d,object_token_path_family,dz/gear/medical,images/gear/medical/charcoal_tablets.p3d.jpg,Raw P3D,"[0.11722392216324806,0.1504262425005436,0.08785574694775278]"
dzobj_kncmvwi7u6,ChelatingTablets,Config,dz/gear/medical,images/gear/medical/chelatingtablets.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.2573796957731247,0.24620097130537033,0.4167088493704796]","[-0.1864868551492691,-0.06701595336198807,-0.06974747031927109]","[0.07089284062385559,0.17918501794338226,0.3469613790512085]",dzobj_i79jzg7n0f,chelatingtablets.p3d,object_token_path_family,dz/gear/medical,images/gear/medical/chelatingtablets.p3d.jpg,Raw P3D,"[0.2573796957731247,0.24620097130537033,0.4167088493704796]"
dzobj_5ts8jor3kf,ChernarusSportShirt,Config,dz/characters/tops,images/characters/tops/chernarussportshirt/chernarussportshirt.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.6323660612106323,0.5200782716274261,0.6456936299800873]","[-0.32856589555740356,-0.023108571767807007,-0.32524850964546204]","[0.30380016565322876,0.49696969985961914,0.32044512033462524]",dzobj_g0jm31nacl,chernarus_sport_shirt_g.p3d,exact_image,dz/characters/tops,images/characters/tops/chernarussportshirt/chernarussportshirt.jpg,Raw P3D,"[0.6323660612106323,0.5200782716274261,0.6456936299800873]"
dzobj_g5ugotggzm,ChestHolster,Config,dz/characters/vests,images/characters/vests/chestholster/chestholster.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[1.634142816066742,1.0323575576767325,1.6118831038475037]","[-1.2469370365142822,-0.005913241766393185,-0.25625771284103394]","[0.3872057795524597,1.0264443159103394,1.3556253910064697]",dzobj_mkumqv5fe5,chest_holster_g.p3d,exact_image,dz/characters/vests,images/characters/vests/chestholster/chestholster.jpg,Raw P3D,"[1.634142816066742,1.0323575576767325,1.6118831038475037]"
dzobj_yspr5l7biu,Chestplate,Config,dz/characters/vests,images/characters/vests/chestplate/chestplate.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.5810339450836182,1.9782545352354646,0.6109679490327835]","[-0.28342050313949585,-0.005497434176504612,-0.2378518134355545]","[0.2976134419441223,1.97275710105896,0.373116135597229]",dzobj_nffkp2n83a,chestplate_g.p3d,exact_image,dz/characters/vests,images/characters/vests/chestplate/chestplate.jpg,Raw P3D,"[0.5810339450836182,1.9782545352354646,0.6109679490327835]"
dzobj_v7glyrycqd,ChildBag_Blue,Config,dz/characters/backpacks,images/characters/backpacks/school_backpack_blue.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.6278921216726303,0.4615888297557831,0.9012298583984375]","[-0.18241046369075775,-0.034826844930648804,-0.2123018503189087]","[0.44548165798187256,0.4267619848251343,0.6889280080795288]",dzobj_6xy8rt3fvu,childs_g.p3d,exact_image,dz/characters/backpacks,images/characters/backpacks/school_backpack_blue.jpg,Raw P3D,"[0.6278921216726303,0.4615888297557831,0.9012298583984375]"
dzobj_aqvjgciapl,christmas_lights,Config,dz/gear/containers,images/gear/containers/christmas_lights.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.5996304154396057,0.2367815002799034,0.08934834599494934]","[-0.5489304661750793,-0.024540342390537262,-0.05515784025192261]","[0.05069994926452637,0.21224115788936615,0.03419050574302673]",dzobj_gjkbsnmeux,christmas_lights.p3d,object_token,dz/gear/camping,images/gear/camping/christmas_lights.p3d.jpg,Raw P3D,"[0.5996304154396057,0.2367815002799034,0.08934834599494934]"
dzobj_i85qfrrrd6,ChristmasHeadband_Gingerbread,Config,dz/characters/headgear,images/characters/headgear/christmasheadband_gingerbread/christmasheadband_gingerbread.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.23651738464832306,0.2513984590768814,0.2763391360640526]","[-0.1092931479215622,-0.018233180046081543,-0.16796857118606567]","[0.12722423672676086,0.23316527903079987,0.10837056487798691]",dzobj_sbx0b40wwd,christmasheadband_gingerbread_g.p3d,exact_image,dz/characters/headgear,images/characters/headgear/christmasheadband_gingerbread/christmasheadband_gingerbread.jpg,Raw P3D,"[0.23651738464832306,0.2513984590768814,0.2763391360640526]"
dzobj_tbpt4cpif8,ChristmasHeadband_Trees,Config,dz/characters/headgear,images/characters/headgear/christmasheadband_trees/christmasheadband_trees.jpg,linked_from_raw_p3d,bbox_linked_p3d,"[0.21925291419029236,0.2513984590768814,0.30223581194877625]","[-0.10353833436965942,-0.018233180046081543,-0.16796857118606567]","[0.11571457982063293,0.23316527903079987,0.13426724076271057]",dzobj_k2jgob1x7x,christmasheadband_trees_g.p3d,exact_image,dz/characters/headgear,images/characters/headgear/christmasheadband_trees/christmasheadband_trees.jpg,Raw P3D,"[0.21925291419029236,0.2513984590768814,0.30223581194877625]"
