id,objectName,modelType,path,image,category,searchTags,dimensionsSource,baseVariantKey,pathFamily,candidateStatus,candidateMethod,candidateConfidence,candidateCount,donorId,donorObjectName,donorPath,donorImage,donorDimensionsVisual,notes
dzobj_cp376x5w8z,AmmoBox_556x45_20Rnd,Config,dz/weapons/ammunition,images/weapons/ammunition/ammobox_556x45_20rnd.jpg,weapons,"56x45mm, ammunition, boxed, crate, rounds, storage, weapon, weapons",estimated_tags,ammobox 556x45 20rnd,dz/weapons/ammunition,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_bqjr4syunx,AmmoBox_556x45Tracer_20Rnd,Config,dz/weapons/ammunition,images/weapons/ammunition/ammobox_556x45tracer_20rnd.jpg,weapons,"56x45mm, ammunition, boxed, crate, rounds, storage, weapon, weapons",estimated_tags,ammobox 556x45tracer 20rnd,dz/weapons/ammunition,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_bpchor9n5o,AmmoBox_762x39_20Rnd,Config,dz/weapons/ammunition,images/weapons/ammunition/ammobox_762x39_20rnd.jpg,weapons,"62x39mm, ammunition, boxed, crate, rounds, storage, weapon, weapons",estimated_tags,ammobox 762x39 20rnd,dz/weapons/ammunition,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_fetp5d42rp,AmmoBox_762x39Tracer_20Rnd,Config,dz/weapons/ammunition,images/weapons/ammunition/ammobox_762x39tracer_20rnd.jpg,weapons,"62x39mm, ammunition, boxed, crate, rounds, storage, weapon, weapons",estimated_tags,ammobox 762x39tracer 20rnd,dz/weapons/ammunition,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_43kclh161x,AmmoBox_762x54_20Rnd,Config,dz/weapons/ammunition,images/weapons/ammunition/ammobox_762x54_20rnd.jpg,weapons,"62x54mmr, ammunition, boxed, crate, rounds, storage, weapon, weapons",estimated_tags,ammobox 762x54 20rnd,dz/weapons/ammunition,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_tr0pslq2aw,AmmoBox_762x54Tracer_20Rnd,Config,dz/weapons/ammunition,images/weapons/ammunition/ammobox_762x54tracer_20rnd.jpg,weapons,"62x54mmr, ammunition, boxed, crate, rounds, storage, weapon, weapons",estimated_tags,ammobox 762x54tracer 20rnd,dz/weapons/ammunition,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_h184pdcb37,AmmoBox_9x19_25rnd,Config,dz/weapons/ammunition,images/weapons/ammunition/ammobox_9x19_25rnd.jpg,weapons,"9x19mm, ammunition, boxed, crate, rounds, storage, weapon, weapons",estimated_tags,ammobox 9x19 25rnd,dz/weapons/ammunition,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_pgfi2gh59p,AmmoBox_9x39_20Rnd,Config,dz/weapons/ammunition,images/weapons/ammunition/ammobox_9x39_20rnd.jpg,weapons,"9x39mm, ammunition, boxed, crate, rounds, storage, weapon, weapons",estimated_tags,ammobox 9x39 20rnd,dz/weapons/ammunition,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_4902hw14lh,AmmoBox_9x39AP_20Rnd,Config,dz/weapons/ammunition,images/weapons/ammunition/ammobox_9x39ap_20rnd.jpg,weapons,"9x39mm, ammunition, armor, boxed, crate, piercing, rounds, storage, weapon, weapons",estimated_tags,ammobox 9x39ap 20rnd,dz/weapons/ammunition,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_kjnifhzq5o,Animal_BosTaurus_Brown,Config,dz/animals/bos_taurus,images/animals/bos_taurus/animal_bostaurus_brown/animal_bostaurus_brown.jpg,animal,"bull, cow, farmyard, brown, male",estimated_tags,animal bostaurus,dz/animals/bos_taurus,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_lt4erhh49k,Animal_BosTaurus_Spotted,Config,dz/animals/bos_taurus,images/animals/bos_taurus/animal_bostaurus_spotted/animal_bostaurus_spotted.jpg,animal,"bull, cow, farmyard, spotted, male",estimated_tags,animal bostaurus spotted,dz/animals/bos_taurus,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_1y1djh6lu8,Animal_BosTaurus_White,Config,dz/animals/bos_taurus,images/animals/bos_taurus/animal_bostaurus_white/animal_bostaurus_white.jpg,animal,"bull, cow, farmyard, white, male",estimated_tags,animal bostaurus,dz/animals/bos_taurus,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_lvlio2dbw5,Animal_BosTaurusF_Brown,Config,dz/animals/bos_taurus_fem,images/animals/bos_taurus_fem/animal_bostaurusf_brown/animal_bostaurusf_brown.jpg,animal,"bull, cow, farmyard, brown, female",estimated_tags,animal bostaurusf,dz/animals/bos_taurus_fem,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_09pbmnqev3,Animal_BosTaurusF_Spotted,Config,dz/animals/bos_taurus_fem,images/animals/bos_taurus_fem/animal_bostaurusf_spotted/animal_bostaurusf_spotted.jpg,animal,"bull, cow, farmyard, brown, female",estimated_tags,animal bostaurusf spotted,dz/animals/bos_taurus_fem,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_d381jdng5l,Animal_BosTaurusF_White,Config,dz/animals/bos_taurus_fem,images/animals/bos_taurus_fem/animal_bostaurusf_white/animal_bostaurusf_white.jpg,animal,"bull, cow, farmyard, brown, female",estimated_tags,animal bostaurusf,dz/animals/bos_taurus_fem,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_ynsxym223o,Animal_CanisLupus_Grey,Config,dz/animals/canis_lupus,images/animals/canis_lupus/animal_canislupus_grey/animal_canislupus_grey.jpg,animal,"wolf, wolves, wild, predator",estimated_tags,animal canislupus,dz/animals/canis_lupus,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_8essbmgbbp,Animal_CanisLupus_White,Config,dz/animals/canis_lupus,images/animals/canis_lupus/animal_canislupus_white/animal_canislupus_white.jpg,animal,"wolf, wolves, wild, predator",estimated_tags,animal canislupus,dz/animals/canis_lupus,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_lyk9y6p5e2,Animal_CapraHircus_Black,Config,dz/animals/capra_hircus,images/animals/capra_hircus/animal_caprahircus_black/animal_caprahircus_black.jpg,animal,"goat, farmyard, black, horns, male",estimated_tags,animal caprahircus,dz/animals/capra_hircus,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_yqrblredhe,Animal_CapraHircus_Brown,Config,dz/animals/capra_hircus,images/animals/capra_hircus/animal_caprahircus_brown/animal_caprahircus_brown.jpg,animal,"goat, farmyard, black, horns, male",estimated_tags,animal caprahircus,dz/animals/capra_hircus,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_x3riw37owa,Animal_CapraHircus_Spooky,Config,dz/animals/capra_hircus,images/animals/capra_hircus/animal_caprahircus_spooky/animal_caprahircus_spooky.jpg,animal,"goat, farmyard, spooky, hallween, zombie, scary, dead, horns, male",estimated_tags,animal caprahircus spooky,dz/animals/capra_hircus,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_w2706g0ul0,Animal_CapraHircus_White,Config,dz/animals/capra_hircus,images/animals/capra_hircus/animal_caprahircus_white/animal_caprahircus_white.jpg,animal,"goat, farmyard, White, horns, male",estimated_tags,animal caprahircus,dz/animals/capra_hircus,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_n08ypzjhmr,Animal_CapraHircusF,Config,dz/animals/capra_hircus_fem,images/animals/capra_hircus_fem/animal_caprahircusf/animal_caprahircusf.jpg,animal,"goat, farmyard, black, horns, female",estimated_tags,animal caprahircusf,dz/animals/capra_hircus_fem,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_3cqippeh2b,Animal_CapreolusCapreolus,Config,dz/animals/capreolus_capreolus,images/animals/capreolus_capreolus/animal_capreoluscapreolus/animal_capreoluscapreolus.jpg,animal,"deer, roe, wild, antlers, hunting, prey, male",estimated_tags,animal capreoluscapreolus,dz/animals/capreolus_capreolus,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_v64l7z1t9k,Animal_CapreolusCapreolusF,Config,dz/animals/capreolus_capreolus_fem,images/animals/capreolus_capreolus_fem/animal_capreoluscapreolusf/animal_capreoluscapreolusf.jpg,animal,"deer, roe, wild, antlers, hunting, prey, female",estimated_tags,animal capreoluscapreolusf,dz/animals/capreolus_capreolus_fem,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_kcqfgtl5dw,Animal_CervusElaphus,Config,dz/animals/cervus_elaphus,images/animals/cervus_elaphus/animal_cervuselaphus/animal_cervuselaphus.jpg,animal,"deer, stag, wild, antlers, hunting, prey, male",estimated_tags,animal cervuselaphus,dz/animals/cervus_elaphus,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_3x0wcd8t3k,Animal_CervusElaphusF,Config,dz/animals/cervus_elaphus_fem,images/animals/cervus_elaphus_fem/animal_cervuselaphusf/animal_cervuselaphusf.jpg,animal,"deer, stag, wild, antlers, hunting, prey, female",estimated_tags,animal cervuselaphusf,dz/animals/cervus_elaphus_fem,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_b6c3ekteby,Animal_GallusGallusDomesticus,Config,dz/animals/gallus_gallus_domesticus,images/animals/gallus_gallus_domesticus/animal_gallusgallusdomesticus/animal_gallusgallusdomesticus.jpg,animal,"chicken, farmyard, domestic, poultry, cock, male, cockerel",estimated_tags,animal gallusgallusdomesticus,dz/animals/gallus_gallus_domesticus,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_ki9d5qj1c4,Animal_GallusGallusDomesticusF_Brown,Config,dz/animals/gallus_gallus_domesticus_feminam,images/animals/gallus_gallus_domesticus_feminam/animal_gallusgallusdomesticusf_brown/animal_gallusgallusdomesticusf_brown.jpg,animal,"chicken, farmyard, domestic, poultry, female, hen",estimated_tags,animal gallusgallusdomesticusf,dz/animals/gallus_gallus_domesticus_feminam,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_40y9uzj084,Animal_GallusGallusDomesticusF_Spotted,Config,dz/animals/gallus_gallus_domesticus_feminam,images/animals/gallus_gallus_domesticus_feminam/animal_gallusgallusdomesticusf_spotted/animal_gallusgallusdomesticusf_spotted.jpg,animal,"chicken, farmyard, domestic, poultry, female, hen",estimated_tags,animal gallusgallusdomesticusf spotted,dz/animals/gallus_gallus_domesticus_feminam,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_lkh1fg1ju0,Animal_GallusGallusDomesticusF_White,Config,dz/animals/gallus_gallus_domesticus_feminam,images/animals/gallus_gallus_domesticus_feminam/animal_gallusgallusdomesticusf_white/animal_gallusgallusdomesticusf_white.jpg,animal,"chicken, farmyard, domestic, poultry, female, hen",estimated_tags,animal gallusgallusdomesticusf,dz/animals/gallus_gallus_domesticus_feminam,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_f2tcpne4b5,Animal_LepusEuropaeus,Config,dz/animals/lepus_europaeus,images/animals/lepus_europaeus/animal_lepuseuropaeus/animal_lepuseuropaeus/animal_lepuseuropaeus.jpg,animal,"rabbit, hare, wild, prey, brown, bunny, easter",estimated_tags,animal lepuseuropaeus,dz/animals/lepus_europaeus,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_zs7f98lfd8,Animal_OvisAries,Config,dz/animals/ovis_aries,images/animals/ovis_aries/animal_ovisaries/animal_ovisaries.jpg,animal,"sheep, ram, male, horns, farmyard, male",estimated_tags,animal ovisaries,dz/animals/ovis_aries,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_wzj3uc2o3i,Animal_OvisAriesF,Config,dz/animals/ovis_aries_fem,images/animals/ovis_aries_fem/animal_ovisariesf/animal_ovisariesf.jpg,animal,"sheep, ewe, male, horns, farmyard, female",estimated_tags,animal ovisariesf,dz/animals/ovis_aries_fem,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_70wjycds67,Animal_RangiferTarandus,Config,dz/animals/rangifer_tarandus,images/animals/rangifer_tarandus/animal_rangifertarandus/animal_rangifertarandus.jpg,animal,"Reindeer, christmas, antlers, wild, prey, santa, winter, xmas, festive, male",estimated_tags,animal rangifertarandus,dz/animals/rangifer_tarandus,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_p13f5ug3ec,Animal_RangiferTarandus_Xmas,Config,dz/animals/rangifer_tarandus,images/animals/rangifer_tarandus/animal_rangifertarandus_xmas/animal_rangifertarandus_xmas.jpg,animal,"Reindeer, christmas, antlers, wild, prey, santa, winter, xmas, festive, male",estimated_tags,animal rangifertarandus xmas,dz/animals/rangifer_tarandus,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_gox7mugci5,Animal_RangiferTarandusF,Config,dz/animals/rangifer_tarandus_fem,images/animals/rangifer_tarandus_fem/animal_rangifertarandusf/animal_rangifertarandusf.jpg,animal,"Reindeer, christmas, antlers, wild, prey, santa, winter, xmas, festive, ferris_wheel",estimated_tags,animal rangifertarandusf,dz/animals/rangifer_tarandus_fem,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_6csi25lnai,Animal_SusDomesticus,Config,dz/animals/sus_domesticus,images/animals/sus_domesticus/animal_susdomesticus/animal_susdomesticus.jpg,animal,"pig, farmyard, domestic, pink, sow",estimated_tags,animal susdomesticus,dz/animals/sus_domesticus,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_xaybo802ov,Animal_SusScrofa,Config,dz/animals/sus_scrofa,images/animals/sus_scrofa/animal_susscrofa/animal_susscrofa.jpg,animal,"boar, pig, brown, wild, forest, tusks",estimated_tags,animal susscrofa,dz/animals/sus_scrofa,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_v4epoqbwci,Animal_UrsusArctos1,Config,dz/animals_bliss/ursus_arctos,images/animals_bliss/ursus_arctos/animal_ursusarctos/animal_ursusarctos.jpg,animal,"bear, wild, forest, large, predator, livoniaa",estimated_tags,animal ursusarctos1,dz/animals_bliss/ursus_arctos,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_wg1m2zb93d,Animal_VulpesVulpes,Config,dz/animals/vulpes_vulpes,images/animals/vulpes_vulpes/animal_vulpesvulpes/animal_vulpesvulpes.jpg,animal,"Fox, wild, forest, red, prey",estimated_tags,animal vulpesvulpes,dz/animals/vulpes_vulpes,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_mfxlzfws29,Anniversary_FireworksLauncher,Config,dz/gear/tools,images/gear/tools/attack_flashlight_heavy2.jpg,gear,"explosion, loud",estimated_tags,anniversary fireworkslauncher,dz/gear/tools,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_sipn5byftc,AnniversaryBox,Config,dz/gear/camping,images/gear/camping/anniversarybox.jpg,gear,"camping, crate, gear, storage",estimated_tags,anniversarybox,dz/gear/camping,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_ai1hpnboxb,AnniversaryMusicSource,Config,dz/data,images/data/anniversarymusicsource.jpg,data,"audio, sound",estimated_tags,anniversarymusicsource,dz/data,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_mpxxhijvsc,AnniversarySpotLight,Config,dz/data,images/data/anniversaryspotlight.jpg,data,"lamp, lighting",estimated_tags,anniversaryspotlight,dz/data,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_zj7eeld9cn,Anthoxanthum,Config,dz/plants/clutter,images/plants/clutter/anthoxanthum.jpg,plants,"clutter, plants, grasses, foilage, ground",estimated_tags,anthoxanthum,dz/plants/clutter,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_rgtkjufrkg,Anthoxanthum_bended,Config,dz/plants/clutter,images/plants/clutter/anthoxanthum_bended.jpg,plants,"clutter, plants, grasses, foilage, ground",estimated_tags,anthoxanthum bended,dz/plants/clutter,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_libjugb4uh,AntiChemInjector,Config,dz/gear/medical,images/gear/medical/anticheminjector.jpg,gear,"antidote, gear, health, hospital, medical, pox",estimated_tags,anticheminjector,dz/gear/medical,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_2wr8bv6zix,AntiPestsSpray,Config,dz/gear/medical,images/gear/medical/antipestsspray.jpg,gear,"gear, health, hospital, insecticide, medical",estimated_tags,antipestsspray,dz/gear/medical,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_53fvwjfjyn,Armband_Altis,Config,dz/characters/tops,images/characters/tops/armband_altis/armband_altis.jpg,characters,"arm, team, loot, clothing, clothes",estimated_tags,armband altis,dz/characters/tops,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_bcnasbvish,Armband_APA,Config,dz/characters/tops,images/characters/tops/armband_apa/armband_apa.jpg,characters,"arm, team, loot, clothing, clothes",estimated_tags,armband apa,dz/characters/tops,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_xc945mq9dn,Armband_BabyDeer,Config,dz/characters/tops,images/characters/tops/armband_babydeer/armband_babydeer.jpg,characters,"arm, team, loot, clothing, clothes",estimated_tags,armband babydeer,dz/characters/tops,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_12nrrbcnkj,Armband_Bear,Config,dz/characters/tops,images/characters/tops/armband_bear/armband_bear.jpg,characters,"arm, team, loot, clothing, clothes",estimated_tags,armband bear,dz/characters/tops,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_7nx4g6po1q,Armband_Black,Config,dz/characters/tops,images/characters/tops/armband_black/armband_black.jpg,characters,"arm, team, loot, clothing, clothes",estimated_tags,armband,dz/characters/tops,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_hm0gy6d4fv,Armband_Blue,Config,dz/characters/tops,images/characters/tops/armband_blue/armband_blue.jpg,characters,"arm, team, loot, clothing, clothes",estimated_tags,armband,dz/characters/tops,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_6umier1i3i,Armband_Bohemia,Config,dz/characters/tops,images/characters/tops/armband_bohemia/armband_bohemia.jpg,characters,"arm, team, loot, clothing, clothes",estimated_tags,armband bohemia,dz/characters/tops,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_z51v0l9psl,Armband_BrainZ,Config,dz/characters/tops,images/characters/tops/armband_brainz/armband_brainz.jpg,characters,"arm, team, loot, clothing, clothes",estimated_tags,armband brainz,dz/characters/tops,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_75exhwl2ks,Armband_Cannibals,Config,dz/characters/tops,images/characters/tops/armband_cannibals/armband_cannibals.jpg,characters,"arm, team, loot, clothing, clothes",estimated_tags,armband cannibals,dz/characters/tops,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_xogdu5jsb4,Armband_CDF,Config,dz/characters/tops,images/characters/tops/armband_cdf/armband_cdf.jpg,characters,"arm, team, loot, clothing, clothes",estimated_tags,armband cdf,dz/characters/tops,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
dzobj_cciik8jo86,Armband_Chedaki,Config,dz/characters/tops,images/characters/tops/armband_chedaki/armband_chedaki.jpg,characters,"arm, team, loot, clothing, clothes",estimated_tags,armband chedaki,dz/characters/tops,no_candidate,,,0,,,,,,No raw p3d donor found by variant-base heuristics.
