class_name,file_path,model_type,proposed_tags
hunterpants_g.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
hunterpants_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
jeans_f.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
jeans_ground.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
jeans_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
jeans_m_above0.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
jumpsuit_pants_f.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
jumpsuit_pants_g.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
jumpsuit_pants_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
legcover_improvised_f.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
legcover_improvised_g.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
legcover_improvised_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
legs3_f.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
legs3_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
legs_f.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
legs_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
legs_m_above0.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
legs_new_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
medicalscrubs_pants_f.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
medicalscrubs_pants_g.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
medicalscrubs_pants_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
nbc_pants_f.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
nbc_pants_g.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
nbc_pants_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
pants_leatherpants_f.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
pants_leatherpants_g.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
pants_leatherpants_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
paramedic_pants_f.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
paramedic_pants_g.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
paramedic_pants_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
policepants_f.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
policepants_g.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
policepants_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
prison_pants_f.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
prison_pants_g.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
prison_pants_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
shortjeans_f.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
shortjeans_g.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
shortjeans_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
skirt_f.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
skirt_g.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
skirt_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
slacks_f.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
slacks_g.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
slacks_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
tracksuit_pants_f.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
tracksuit_pants_g.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
tracksuit_pants_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
ttsko_pants_f.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
ttsko_pants_g.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
ttsko_pants_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
usmc_pants_f.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
usmc_pants_g.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
usmc_pants_m.p3d,database/characters/pants/objects.json,Raw P3D,[ MATCH TO CONFIG]
Breeches_Beetcheck,database/characters/pants/objects.json,Config,"bdu, characters, pants, clothing, clothes"
Breeches_Beige,database/characters/pants/objects.json,Config,"bdu, characters, pants, clothing, clothes"
Breeches_Black,database/characters/pants/objects.json,Config,"bdu, characters, pants, clothing, clothes"
Breeches_Blackcheck,database/characters/pants/objects.json,Config,"bdu, characters, pants, clothing, clothes"
Breeches_Blue,database/characters/pants/objects.json,Config,"bdu, characters, pants, clothing, clothes"
Breeches_Browncheck,database/characters/pants/objects.json,Config,"bdu, characters, pants, clothing, clothes"
Breeches_Green,database/characters/pants/objects.json,Config,"bdu, characters, pants, clothing, clothes"
Breeches_Pink,database/characters/pants/objects.json,Config,"bdu, characters, pants, clothing, clothes"
Breeches_Red,database/characters/pants/objects.json,Config,"bdu, characters, pants, clothing, clothes"
Breeches_White,database/characters/pants/objects.json,Config,"bdu, characters, pants, clothing, clothes"
NBCPantsGray,database/characters/pants/objects.json,Config,"characters, shorts, NBC, protection, clothing, clothes"
NBCPantsWhite,database/characters/pants/objects.json,Config,"characters, shorts, NBC, protection, clothing, clothes"
NBCPantsYellow,database/characters/pants/objects.json,Config,"characters, shorts, NBC, protection, clothing, clothes"
NavyUniformPants,database/characters/pants/objects.json,Config,"characters, shorts, military, workware, clothing, clothes"
ShortJeans_Black,database/characters/pants/objects.json,Config,"characters, pants, shorts, clothing, clothes"
ShortJeans_Blue,database/characters/pants/objects.json,Config,"characters, pants, shorts, clothing, clothes"
ShortJeans_Brown,database/characters/pants/objects.json,Config,"characters, pants, shorts, clothing, clothes"
ShortJeans_Darkblue,database/characters/pants/objects.json,Config,"characters, pants, shorts, clothing, clothes"
ShortJeans_Green,database/characters/pants/objects.json,Config,"characters, pants, shorts, clothing, clothes"
ShortJeans_Red,database/characters/pants/objects.json,Config,"characters, pants, shorts, clothing, clothes"
Skirt_Blue,database/characters/pants/objects.json,Config,"characters, pants, short, skirt"
Skirt_Red,database/characters/pants/objects.json,Config,"characters, pants, short, skirt"
Skirt_White,database/characters/pants/objects.json,Config,"characters, pants, short, skirt"
Skirt_Yellow,database/characters/pants/objects.json,Config,"characters, pants, short, skirt"
SlacksPants_Beige,database/characters/pants/objects.json,Config,"characters, underwear, clothing, clothes"
SlacksPants_Black,database/characters/pants/objects.json,Config,"characters, underwear, clothing, clothes"
SlacksPants_Blue,database/characters/pants/objects.json,Config,"characters, underwear, clothing, clothes"
SlacksPants_Brown,database/characters/pants/objects.json,Config,"characters, underwear, clothing, clothes"
SlacksPants_DarkGrey,database/characters/pants/objects.json,Config,"characters, underwear, clothing, clothes"
SlacksPants_Khaki,database/characters/pants/objects.json,Config,"characters, underwear, clothing, clothes"
SlacksPants_LightGrey,database/characters/pants/objects.json,Config,"characters, underwear, clothing, clothes"
SlacksPants_White,database/characters/pants/objects.json,Config,"characters, underwear, clothing, clothes"
MaleFeet_Base,database/characters/shoes/objects.json,Config,"bare, characters, feet, pc, player, survivor"
FemaleFeet_Base,database/characters/shoes/objects.json,Config,"bare, characters, feet, pc, player, survivor"
AthleticShoes_Black,database/characters/shoes/objects.json,Config,"characters, sports, trainers"
AthleticShoes_Blue,database/characters/shoes/objects.json,Config,"characters, sports, trainers"
AthleticShoes_Brown,database/characters/shoes/objects.json,Config,"characters, sports, trainers"
AthleticShoes_Green,database/characters/shoes/objects.json,Config,"characters, sports, trainers"
AthleticShoes_Grey,database/characters/shoes/objects.json,Config,"characters, sports, trainers"
HikingBoots_Black,database/characters/shoes/objects.json,Config,"characters, shoes, trail, woods, walking"
HikingBoots_Brown,database/characters/shoes/objects.json,Config,"characters, shoes, trail, woods, walking"
HikingBootsLow_Beige,database/characters/shoes/objects.json,Config,"characters, shoes, trail, woods, walking"
HikingBootsLow_Black,database/characters/shoes/objects.json,Config,"characters, shoes, trail, woods, walking"
HikingBootsLow_Blue,database/characters/shoes/objects.json,Config,"characters, shoes, trail, woods, walking"
HikingBootsLow_Grey,database/characters/shoes/objects.json,Config,"characters, shoes, trail, woods, walking"
Wellies_Black,database/characters/shoes/objects.json,Config,"characters, shoes, waterpoof, wellington"
Wellies_Brown,database/characters/shoes/objects.json,Config,"characters, shoes, waterpoof, wellington"
Wellies_Green,database/characters/shoes/objects.json,Config,"characters, shoes, waterpoof, wellington"
Wellies_Grey,database/characters/shoes/objects.json,Config,"characters, shoes, waterpoof, wellington"
WorkingBoots_Beige,database/characters/shoes/objects.json,Config,"characters, shoes, steel toe cap, "
WorkingBoots_Brown,database/characters/shoes/objects.json,Config,"characters, shoes, steel toe cap, "
WorkingBoots_Green,database/characters/shoes/objects.json,Config,"characters, shoes, steel toe cap, "
WorkingBoots_Grey,database/characters/shoes/objects.json,Config,"characters, shoes, steel toe cap, "
WorkingBoots_Yellow,database/characters/shoes/objects.json,Config,"characters, shoes, steel toe cap, "
JungleBoots_Beige,database/characters/shoes/objects.json,Config,"characters, shoes, steel toe cap, military, army, combat"
JungleBoots_Black,database/characters/shoes/objects.json,Config,"characters, shoes, steel toe cap, military, army, combat"
JungleBoots_Brown,database/characters/shoes/objects.json,Config,"characters, shoes, steel toe cap, military, army, combat"
JungleBoots_Green,database/characters/shoes/objects.json,Config,"characters, shoes, steel toe cap, military, army, combat"
JungleBoots_Olive,database/characters/shoes/objects.json,Config,"characters, shoes, steel toe cap, military, army, combat"
DressShoes_Beige,database/characters/shoes/objects.json,Config,"characters, smart, fancy, formal"
DressShoes_Black,database/characters/shoes/objects.json,Config,"characters, smart, fancy, formal"
DressShoes_Brown,database/characters/shoes/objects.json,Config,"characters, smart, fancy, formal"
DressShoes_Sunburst,database/characters/shoes/objects.json,Config,"characters, smart, fancy, formal"
DressShoes_White,database/characters/shoes/objects.json,Config,"characters, smart, fancy, formal"
MilitaryBoots_Beige,database/characters/shoes/objects.json,Config,"assault, characters, shoes, combat, military, army"
MilitaryBoots_Black,database/characters/shoes/objects.json,Config,"assault, characters, shoes, combat, military, army"
MilitaryBoots_Bluerock,database/characters/shoes/objects.json,Config,"assault, characters, shoes, combat, military, army"
MilitaryBoots_Brown,database/characters/shoes/objects.json,Config,"assault, characters, shoes, combat, military, army"
MilitaryBoots_Redpunk,database/characters/shoes/objects.json,Config,"assault, characters, shoes, combat, military, army"
CombatBoots_Beige,database/characters/shoes/objects.json,Config,"assault, characters, shoes, combat, military, army"
CombatBoots_Black,database/characters/shoes/objects.json,Config,"assault, characters, shoes, combat, military, army"
CombatBoots_Brown,database/characters/shoes/objects.json,Config,"assault, characters, shoes, combat, military, army"
CombatBoots_Green,database/characters/shoes/objects.json,Config,"assault, characters, shoes, combat, military, army"
CombatBoots_Grey,database/characters/shoes/objects.json,Config,"assault, characters, shoes, combat, military, army"
JoggingShoes_Black,database/characters/shoes/objects.json,Config,"characters, running, sports, training"
JoggingShoes_Blue,database/characters/shoes/objects.json,Config,"characters, running, sports, training"
JoggingShoes_Red,database/characters/shoes/objects.json,Config,"characters, running, sports, training"
JoggingShoes_Violet,database/characters/shoes/objects.json,Config,"characters, running, sports, training"
JoggingShoes_White,database/characters/shoes/objects.json,Config,"characters, running, sports, training"
LeatherShoes_Beige,database/characters/shoes/objects.json,Config,"characters, crafted"
LeatherShoes_Black,database/characters/shoes/objects.json,Config,"characters, crafted"
LeatherShoes_Brown,database/characters/shoes/objects.json,Config,"characters, crafted"
LeatherShoes_Natural,database/characters/shoes/objects.json,Config,"characters, crafted"
Sneakers_Black,database/characters/shoes/objects.json,Config,"characters, shoes, sports, trainers"
Sneakers_Gray,database/characters/shoes/objects.json,Config,"characters, shoes, sports, trainers"
Sneakers_Green,database/characters/shoes/objects.json,Config,"characters, shoes, sports, trainers"
Sneakers_Red,database/characters/shoes/objects.json,Config,"characters, shoes, sports, trainers"
Sneakers_White,database/characters/shoes/objects.json,Config,"characters, shoes, sports, trainers"
