objectName,image,path,category
legcover_improvised_f.p3d,images/characters/pants/legcover_improvised_f.p3d.jpg,dz/characters/pants,characters
legcover_improvised_g.p3d,images/characters/pants/legcover_improvised_g.p3d.jpg,dz/characters/pants,characters
legcover_improvised_m.p3d,images/characters/pants/legcover_improvised_m.p3d.jpg,dz/characters/pants,characters
legs3_f.p3d,images/characters/pants/legs3_f.p3d.jpg,dz/characters/pants,characters
legs3_m.p3d,images/characters/pants/legs3_m.p3d.jpg,dz/characters/pants,characters
legs_f.p3d,images/characters/pants/legs_f.p3d.jpg,dz/characters/pants,characters
legs_m.p3d,images/characters/pants/legs_m.p3d.jpg,dz/characters/pants,characters
legs_m_above0.p3d,images/characters/pants/legs_m_above0.p3d.jpg,dz/characters/pants,characters
legs_new_m.p3d,images/characters/pants/legs_new_m.p3d.jpg,dz/characters/pants,characters
medicalscrubs_pants_f.p3d,images/characters/pants/medicalscrubs_pants_f.p3d.jpg,dz/characters/pants,characters
medicalscrubs_pants_g.p3d,images/characters/pants/medicalscrubs_pants_g.p3d.jpg,dz/characters/pants,characters
medicalscrubs_pants_m.p3d,images/characters/pants/medicalscrubs_pants_m.p3d.jpg,dz/characters/pants,characters
nbc_pants_f.p3d,images/characters/pants/nbc_pants_f.p3d.jpg,dz/characters/pants,characters
nbc_pants_g.p3d,images/characters/pants/nbc_pants_g.p3d.jpg,dz/characters/pants,characters
nbc_pants_m.p3d,images/characters/pants/nbc_pants_m.p3d.jpg,dz/characters/pants,characters
pants_leatherpants_f.p3d,images/characters/pants/pants_leatherpants_f.p3d.jpg,dz/characters/pants,characters
pants_leatherpants_g.p3d,images/characters/pants/pants_leatherpants_g.p3d.jpg,dz/characters/pants,characters
pants_leatherpants_m.p3d,images/characters/pants/pants_leatherpants_m.p3d.jpg,dz/characters/pants,characters
paramedic_pants_f.p3d,images/characters/pants/paramedic_pants_f.p3d.jpg,dz/characters/pants,characters
paramedic_pants_g.p3d,images/characters/pants/paramedic_pants_g.p3d.jpg,dz/characters/pants,characters
paramedic_pants_m.p3d,images/characters/pants/paramedic_pants_m.p3d.jpg,dz/characters/pants,characters
policepants_f.p3d,images/characters/pants/policepants_f.p3d.jpg,dz/characters/pants,characters
policepants_g.p3d,images/characters/pants/policepants_g.p3d.jpg,dz/characters/pants,characters
policepants_m.p3d,images/characters/pants/policepants_m.p3d.jpg,dz/characters/pants,characters
prison_pants_f.p3d,images/characters/pants/prison_pants_f.p3d.jpg,dz/characters/pants,characters
prison_pants_g.p3d,images/characters/pants/prison_pants_g.p3d.jpg,dz/characters/pants,characters
prison_pants_m.p3d,images/characters/pants/prison_pants_m.p3d.jpg,dz/characters/pants,characters
shortjeans_f.p3d,images/characters/pants/shortjeans_f.p3d.jpg,dz/characters/pants,characters
shortjeans_g.p3d,images/characters/pants/shortjeans_g.p3d.jpg,dz/characters/pants,characters
shortjeans_m.p3d,images/characters/pants/shortjeans_m.p3d.jpg,dz/characters/pants,characters
skirt_f.p3d,images/characters/pants/skirt_f.p3d.jpg,dz/characters/pants,characters
skirt_g.p3d,images/characters/pants/skirt_g.p3d.jpg,dz/characters/pants,characters
skirt_m.p3d,images/characters/pants/skirt_m.p3d.jpg,dz/characters/pants,characters
slacks_f.p3d,images/characters/pants/slacks_f.p3d.jpg,dz/characters/pants,characters
slacks_g.p3d,images/characters/pants/slacks_g.p3d.jpg,dz/characters/pants,characters
slacks_m.p3d,images/characters/pants/slacks_m.p3d.jpg,dz/characters/pants,characters
tracksuit_pants_f.p3d,images/characters/pants/tracksuit_pants_f.p3d.jpg,dz/characters/pants,characters
tracksuit_pants_g.p3d,images/characters/pants/tracksuit_pants_g.p3d.jpg,dz/characters/pants,characters
tracksuit_pants_m.p3d,images/characters/pants/tracksuit_pants_m.p3d.jpg,dz/characters/pants,characters
ttsko_pants_f.p3d,images/characters/pants/ttsko_pants_f.p3d.jpg,dz/characters/pants,characters
ttsko_pants_g.p3d,images/characters/pants/ttsko_pants_g.p3d.jpg,dz/characters/pants,characters
ttsko_pants_m.p3d,images/characters/pants/ttsko_pants_m.p3d.jpg,dz/characters/pants,characters
usmc_pants_f.p3d,images/characters/pants/usmc_pants_f.p3d.jpg,dz/characters/pants,characters
usmc_pants_g.p3d,images/characters/pants/usmc_pants_g.p3d.jpg,dz/characters/pants,characters
usmc_pants_m.p3d,images/characters/pants/usmc_pants_m.p3d.jpg,dz/characters/pants,characters
Breeches_Beetcheck,images/characters/pants/bdupants.jpg,dz/characters/pants,characters
Breeches_Beige,images/characters/pants/bdupants.jpg,dz/characters/pants,characters
Breeches_Black,images/characters/pants/bdupants.jpg,dz/characters/pants,characters
Breeches_Blackcheck,images/characters/pants/bdupants.jpg,dz/characters/pants,characters
Breeches_Blue,images/characters/pants/bdupants.jpg,dz/characters/pants,characters
Breeches_Browncheck,images/characters/pants/bdupants.jpg,dz/characters/pants,characters
Breeches_Green,images/characters/pants/bdupants.jpg,dz/characters/pants,characters
Breeches_Pink,images/characters/pants/bdupants.jpg,dz/characters/pants,characters
Breeches_Red,images/characters/pants/bdupants.jpg,dz/characters/pants,characters
Breeches_White,images/characters/pants/bdupants.jpg,dz/characters/pants,characters
NBCPantsGray,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
NBCPantsWhite,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
NBCPantsYellow,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
NavyUniformPants,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
ShortJeans_Black,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
ShortJeans_Blue,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
ShortJeans_Brown,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
ShortJeans_Darkblue,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
ShortJeans_Green,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
ShortJeans_Red,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
Skirt_Blue,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
Skirt_Red,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
Skirt_White,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
Skirt_Yellow,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
SlacksPants_Beige,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
SlacksPants_Black,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
SlacksPants_Blue,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
SlacksPants_Brown,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
SlacksPants_DarkGrey,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
SlacksPants_Khaki,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
SlacksPants_LightGrey,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
SlacksPants_White,images/characters/pants/malelegs_base.jpg,dz/characters/pants,characters
MaleFeet_Base,images/characters/shoes/malefeet_base.jpg,dz/characters/shoes,characters
FemaleFeet_Base,images/characters/shoes/femalefeet_base.jpg,dz/characters/shoes,characters
AthleticShoes_Black,images/characters/shoes/athleticshoes_colorbase.jpg,dz/characters/shoes,characters
AthleticShoes_Blue,images/characters/shoes/athleticshoes_colorbase.jpg,dz/characters/shoes,characters
AthleticShoes_Brown,images/characters/shoes/athleticshoes_colorbase.jpg,dz/characters/shoes,characters
AthleticShoes_Green,images/characters/shoes/athleticshoes_colorbase.jpg,dz/characters/shoes,characters
AthleticShoes_Grey,images/characters/shoes/athleticshoes_colorbase.jpg,dz/characters/shoes,characters
HikingBoots_Black,images/characters/shoes/hikingboots_colorbase.jpg,dz/characters/shoes,characters
HikingBoots_Brown,images/characters/shoes/hikingboots_colorbase.jpg,dz/characters/shoes,characters
HikingBootsLow_Beige,images/characters/shoes/hikingbootslow_colorbase.jpg,dz/characters/shoes,characters
HikingBootsLow_Black,images/characters/shoes/hikingbootslow_colorbase.jpg,dz/characters/shoes,characters
HikingBootsLow_Blue,images/characters/shoes/hikingbootslow_colorbase.jpg,dz/characters/shoes,characters
HikingBootsLow_Grey,images/characters/shoes/hikingbootslow_colorbase.jpg,dz/characters/shoes,characters
Wellies_Black,images/characters/shoes/wellies_colorbase.jpg,dz/characters/shoes,characters
Wellies_Brown,images/characters/shoes/wellies_colorbase.jpg,dz/characters/shoes,characters
Wellies_Green,images/characters/shoes/wellies_colorbase.jpg,dz/characters/shoes,characters
Wellies_Grey,images/characters/shoes/wellies_colorbase.jpg,dz/characters/shoes,characters
WorkingBoots_Beige,images/characters/shoes/workingboots_colorbase.jpg,dz/characters/shoes,characters
WorkingBoots_Brown,images/characters/shoes/workingboots_colorbase.jpg,dz/characters/shoes,characters
WorkingBoots_Green,images/characters/shoes/workingboots_colorbase.jpg,dz/characters/shoes,characters
WorkingBoots_Grey,images/characters/shoes/workingboots_colorbase.jpg,dz/characters/shoes,characters
WorkingBoots_Yellow,images/characters/shoes/workingboots_colorbase.jpg,dz/characters/shoes,characters
JungleBoots_Beige,images/characters/shoes/jungleboots_colorbase.jpg,dz/characters/shoes,characters
JungleBoots_Black,images/characters/shoes/jungleboots_colorbase.jpg,dz/characters/shoes,characters
JungleBoots_Brown,images/characters/shoes/jungleboots_colorbase.jpg,dz/characters/shoes,characters
JungleBoots_Green,images/characters/shoes/jungleboots_colorbase.jpg,dz/characters/shoes,characters
JungleBoots_Olive,images/characters/shoes/jungleboots_colorbase.jpg,dz/characters/shoes,characters
DressShoes_Beige,images/characters/shoes/dressshoes_colorbase.jpg,dz/characters/shoes,characters
DressShoes_Black,images/characters/shoes/dressshoes_colorbase.jpg,dz/characters/shoes,characters
DressShoes_Brown,images/characters/shoes/dressshoes_colorbase.jpg,dz/characters/shoes,characters
DressShoes_Sunburst,images/characters/shoes/dressshoes_colorbase.jpg,dz/characters/shoes,characters
DressShoes_White,images/characters/shoes/dressshoes_colorbase.jpg,dz/characters/shoes,characters
MilitaryBoots_Beige,images/characters/shoes/militaryboots_colorbase.jpg,dz/characters/shoes,characters
MilitaryBoots_Black,images/characters/shoes/militaryboots_colorbase.jpg,dz/characters/shoes,characters
MilitaryBoots_Bluerock,images/characters/shoes/militaryboots_colorbase.jpg,dz/characters/shoes,characters
MilitaryBoots_Brown,images/characters/shoes/militaryboots_colorbase.jpg,dz/characters/shoes,characters
MilitaryBoots_Redpunk,images/characters/shoes/militaryboots_colorbase.jpg,dz/characters/shoes,characters
CombatBoots_Beige,images/characters/shoes/combatboots_colorbase.jpg,dz/characters/shoes,characters
CombatBoots_Black,images/characters/shoes/combatboots_colorbase.jpg,dz/characters/shoes,characters
CombatBoots_Brown,images/characters/shoes/combatboots_colorbase.jpg,dz/characters/shoes,characters
CombatBoots_Green,images/characters/shoes/combatboots_colorbase.jpg,dz/characters/shoes,characters
CombatBoots_Grey,images/characters/shoes/combatboots_colorbase.jpg,dz/characters/shoes,characters
JoggingShoes_Black,images/characters/shoes/joggingshoes_colorbase.jpg,dz/characters/shoes,characters
JoggingShoes_Blue,images/characters/shoes/joggingshoes_colorbase.jpg,dz/characters/shoes,characters
JoggingShoes_Red,images/characters/shoes/joggingshoes_colorbase.jpg,dz/characters/shoes,characters
JoggingShoes_Violet,images/characters/shoes/joggingshoes_colorbase.jpg,dz/characters/shoes,characters
JoggingShoes_White,images/characters/shoes/joggingshoes_colorbase.jpg,dz/characters/shoes,characters
LeatherShoes_Beige,images/characters/shoes/leathershoes_colorbase.jpg,dz/characters/shoes,characters
LeatherShoes_Black,images/characters/shoes/leathershoes_colorbase.jpg,dz/characters/shoes,characters
LeatherShoes_Brown,images/characters/shoes/leathershoes_colorbase.jpg,dz/characters/shoes,characters
LeatherShoes_Natural,images/characters/shoes/leathershoes_colorbase.jpg,dz/characters/shoes,characters
Sneakers_Black,images/characters/shoes/sneakers_colorbase.jpg,dz/characters/shoes,characters
Sneakers_Gray,images/characters/shoes/sneakers_colorbase.jpg,dz/characters/shoes,characters
Sneakers_Green,images/characters/shoes/sneakers_colorbase.jpg,dz/characters/shoes,characters
Sneakers_Red,images/characters/shoes/sneakers_colorbase.jpg,dz/characters/shoes,characters
Sneakers_White,images/characters/shoes/sneakers_colorbase.jpg,dz/characters/shoes,characters
Ballerinas_Blue,images/characters/shoes/ballerinas_colorbase.jpg,dz/characters/shoes,characters
Ballerinas_Red,images/characters/shoes/ballerinas_colorbase.jpg,dz/characters/shoes,characters
Ballerinas_White,images/characters/shoes/ballerinas_colorbase.jpg,dz/characters/shoes,characters
Ballerinas_Yellow,images/characters/shoes/ballerinas_colorbase.jpg,dz/characters/shoes,characters
FeetCover_Improvised,images/characters/shoes/feetcover_improvised.jpg,dz/characters/shoes,characters
TTSKOBoots,images/characters/shoes/ttskoboots.jpg,dz/characters/shoes,characters
MedievalBoots,images/characters/shoes/medievalboots.jpg,dz/characters/shoes,characters
athleticshoes_f.p3d,images/characters/shoes/athleticshoes_f.p3d.jpg,dz/characters/shoes,characters
athleticshoes_ground.p3d,images/characters/shoes/athleticshoes_ground.p3d.jpg,dz/characters/shoes,characters
athleticshoes_m.p3d,images/characters/shoes/athleticshoes_m.p3d.jpg,dz/characters/shoes,characters
athleticshoes_m_above0.p3d,images/characters/shoes/athleticshoes_m_above0.p3d.jpg,dz/characters/shoes,characters
ballerinas_f.p3d,images/characters/shoes/ballerinas_f.p3d.jpg,dz/characters/shoes,characters
ballerinas_ground.p3d,images/characters/shoes/ballerinas_ground.p3d.jpg,dz/characters/shoes,characters
ballerinas_m.p3d,images/characters/shoes/ballerinas_m.p3d.jpg,dz/characters/shoes,characters
combatboots_f.p3d,images/characters/shoes/combatboots_f.p3d.jpg,dz/characters/shoes,characters
combatboots_ground.p3d,images/characters/shoes/combatboots_ground.p3d.jpg,dz/characters/shoes,characters
combatboots_m.p3d,images/characters/shoes/combatboots_m.p3d.jpg,dz/characters/shoes,characters
feet3_f.p3d,images/characters/shoes/feet3_f.p3d.jpg,dz/characters/shoes,characters
feet3_m.p3d,images/characters/shoes/feet3_m.p3d.jpg,dz/characters/shoes,characters
feetcover_improvised_f.p3d,images/characters/shoes/feetcover_improvised_f.p3d.jpg,dz/characters/shoes,characters
feetcover_improvised_g.p3d,images/characters/shoes/feetcover_improvised_g.p3d.jpg,dz/characters/shoes,characters
feetcover_improvised_m.p3d,images/characters/shoes/feetcover_improvised_m.p3d.jpg,dz/characters/shoes,characters
feet_f.p3d,images/characters/shoes/feet_f.p3d.jpg,dz/characters/shoes,characters
feet_m.p3d,images/characters/shoes/feet_m.p3d.jpg,dz/characters/shoes,characters
feet_m_above0.p3d,images/characters/shoes/feet_m_above0.p3d.jpg,dz/characters/shoes,characters
feet_new_m.p3d,images/characters/shoes/feet_new_m.p3d.jpg,dz/characters/shoes,characters
hikingboots_f.p3d,images/characters/shoes/hikingboots_f.p3d.jpg,dz/characters/shoes,characters
hikingboots_ground.p3d,images/characters/shoes/hikingboots_ground.p3d.jpg,dz/characters/shoes,characters
hikingboots_low_f.p3d,images/characters/shoes/hikingboots_low_f.p3d.jpg,dz/characters/shoes,characters
hikingboots_low_ground.p3d,images/characters/shoes/hikingboots_low_ground.p3d.jpg,dz/characters/shoes,characters
hikingboots_low_m.p3d,images/characters/shoes/hikingboots_low_m.p3d.jpg,dz/characters/shoes,characters
hikingboots_m.p3d,images/characters/shoes/hikingboots_m.p3d.jpg,dz/characters/shoes,characters
joggingshoes_f.p3d,images/characters/shoes/joggingshoes_f.p3d.jpg,dz/characters/shoes,characters
joggingshoes_ground.p3d,images/characters/shoes/joggingshoes_ground.p3d.jpg,dz/characters/shoes,characters
